OBC Node Number =21
   1          1       8
   2          2       8
   3          3       8
   4          4       8
   5          5       8
   6          6       8
   7          7       8
   8          8       8
   9          9       8
  10         10       8
  11         11       8
  12         12       8
  13         13       8
  14         14       8
  15         15       8
  16         16       8
  17         17       8
  18         18       8
  19         19       8
  20         20       8
  21         21       8
