Node Number = 11196           
           1   57000.00      0.0000000E+00  0.0000000E+00
           2   56990.49       1041.050      0.0000000E+00
           3   56961.97       2081.760      0.0000000E+00
           4   56914.45       3121.760      0.0000000E+00
           5   56847.94       4160.730      0.0000000E+00
           6   56762.46       5198.310      0.0000000E+00
           7   56658.05       6234.160      0.0000000E+00
           8   56534.74       7267.920      0.0000000E+00
           9   56392.57       8299.270      0.0000000E+00
          10   56231.59       9327.840      0.0000000E+00
          11   56051.84       10353.30      0.0000000E+00
          12   55853.40       11375.31      0.0000000E+00
          13   55636.32       12393.52      0.0000000E+00
          14   55400.69       13407.60      0.0000000E+00
          15   55146.57       14417.20      0.0000000E+00
          16   54874.05       15422.00      0.0000000E+00
          17   54583.23       16421.65      0.0000000E+00
          18   54274.20       17415.82      0.0000000E+00
          19   53947.07       18404.18      0.0000000E+00
          20   53601.93       19386.41      0.0000000E+00
          21   53238.92       20362.16      0.0000000E+00
          22   52858.14       21331.12      0.0000000E+00
          23   52459.73       22292.97      0.0000000E+00
          24   52043.82       23247.38      0.0000000E+00
          25   51610.55       24194.03      0.0000000E+00
          26   51160.06       25132.62      0.0000000E+00
          27   50692.50       26062.81      0.0000000E+00
          28   50208.04       26984.32      0.0000000E+00
          29   49706.82       27896.82      0.0000000E+00
          30   49189.02       28800.01      0.0000000E+00
          31   48654.80       29693.60      0.0000000E+00
          32   48104.36       30577.28      0.0000000E+00
          33   47537.88       31450.76      0.0000000E+00
          34   46955.53       32313.75      0.0000000E+00
          35   46357.52       33165.96      0.0000000E+00
          36   45744.04       34007.10      0.0000000E+00
          37   45115.30       34836.90      0.0000000E+00
          38   44471.51       35655.08      0.0000000E+00
          39   43812.89       36461.36      0.0000000E+00
          40   43139.64       37255.48      0.0000000E+00
          41   42452.02       38037.17      0.0000000E+00
          42   41750.22       38806.17      0.0000000E+00
          43   41034.50       39562.23      0.0000000E+00
          44   40305.09       40305.09      0.0000000E+00
          45   39562.23       41034.50      0.0000000E+00
          46   38806.17       41750.22      0.0000000E+00
          47   38037.17       42452.02      0.0000000E+00
          48   37255.48       43139.64      0.0000000E+00
          49   36461.36       43812.89      0.0000000E+00
          50   35655.08       44471.51      0.0000000E+00
          51   34836.90       45115.30      0.0000000E+00
          52   34007.10       45744.04      0.0000000E+00
          53   33165.96       46357.52      0.0000000E+00
          54   32313.75       46955.53      0.0000000E+00
          55   31450.76       47537.88      0.0000000E+00
          56   30577.28       48104.36      0.0000000E+00
